policy_idx,validation_type,accuracy,total_requests,correct,incorrect,misclassified_allow_to_deny,misclassified_deny_to_allow,failed_examples_count,failed_examples,erroneous_policy,output_file
0,baseline,70.0,50,35,15,11,4,15,"[{'request_id': 'allow_b2a152f8', 'action': 'athena:BatchGetQueryExecution', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b2a152f8', 'action': 'athena:BatchGetQueryExecution', 'resource': 'arn:aws:s3:::athena-query-results/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b2a152f8', 'action': 'athena:GetDatabase', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b2a152f8', 'action': 'athena:GetDatabase', 'resource': 'arn:aws:s3:::athena-query-results/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_55367f92', 'action': 's3:DeleteObject', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_1f7e24bf', 'action': 's3:DeleteObject', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_1f7e24bf', 'action': 's3:CreateBucket', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_5de551a9', 'action': 'athena:GetQueryResultsStream', 'resource': 'arn:aws:s3:::athena-query-results-forbidden/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_ebf5c153', 'action': 'athena:GetTableMetadata', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_ebf5c153', 'action': 'athena:StopQueryExecution', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_a314ffbf', 'action': 'athena:GetQueryExecution', 'resource': 'arn:aws:s3:::bkt_logs/temp/upload.tmp', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_ad3ef0aa', 'action': 's3:GetBucketLocation', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8c98a227', 'action': 'athena:BatchGetQueryExecution', 'resource': 'arn:aws:s3:::athena-query-results/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8c98a227', 'action': 'athena:BatchGetQueryExecution', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_e6bac0db', 'action': 'athena:GetTableMetadata', 'resource': 'arn:aws:s3:::bkt_logs-forbidden/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Action': ['s3:Get*', 's3:List*', 's3:PutObject', 's3:DeleteObject'], 'Resource': 'arn:aws:s3:::athena-query-results/*', 'Effect': 'Allow'}, {'Sid': 'stmt2', 'Action': ['s3:*'], 'Resource': 'arn:aws:s3:::bkt_logs/*', 'Effect': 'Allow'}, {'Sid': 'stmt3', 'Action': ['athena:GetQueryExecution', 'athena:StartQueryExecution', 'athena:StopQueryExecution', 'athena:GetWorkGroup', 'athena:GetDatabase', 'athena:BatchGetQueryExecution', 'athena:GetQueryResults', 'athena:GetQueryResultsStream', 'athena:GetTableMetadata'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Sid': 'stmt4', 'Action': ['glue:GetTable', 'glue:GetDatabase', 'glue:GetPartitions'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Sid': 'stmt5', 'Action': ['kms:CreateGrant', 'kms:DescribeKey', 'kms:Decrypt'], 'Resource': ['*'], 'Effect': 'Allow'}], 'analysis_result': ['stmt1: must allow but got denied', 'stmt2: must allow but got denied', 'stmt3: must allow but got denied, must deny but got allow', 'stmt4: must allow but got denied', 'stmt5: must allow but got denied'], 'policy_metadata': {'policy_name': '0.json', 'policy_index': 0, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/0.json', 'total_statements': 5, 'faulty_statements_count': 5, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-50/0.json', 'generated_timestamp': 1753374683}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-50-ollama/Quacky_output/policy_000/policy_000_accuracy_validation.txt
1,baseline,50.0,50,25,25,20,5,25,"[{'request_id': 'deny_be6247c4', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_be6247c4', 'action': 'glue:CreateScript', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_2609ba87', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_2609ba87', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_2f78bec1', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_3e217007', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_8544195f', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d737249a', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_01a3ca91', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e5610c31', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e5610c31', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/data/file.json', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e5610c31', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/temp/upload.tmp', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_b5e867f9', 'action': 'sagemaker:StopNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/*-forbidden-resource', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_b5e867f9', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:sagemaker:::notebook-instance/*-forbidden-resource', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_b10b1ba7', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:sagemaker:::notebook-instance/data/file.json', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b10b1ba7', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b10b1ba7', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b10b1ba7', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/data/file.json', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b10b1ba7', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b10b1ba7', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b065e9b7', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8dc74bce', 'action': 'sagemaker:StopNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8dc74bce', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_53ae3a2f', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_9e581559', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Effect': 'Allow', 'Action': ['glue:CreateScript', 'secretsmanager:*'], 'Resource': '*'}, {'Sid': 'stmt2', 'Effect': 'Allow', 'Action': ['sagemaker:ListTags', 'sagemaker:DeleteNotebookInstance', 'sagemaker:StopNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl', 'sagemaker:Describe*', 'sagemaker:StartNotebookInstance', 'sagemaker:UpdateNotebookInstance', 'sagemaker:CreatePresignedDomainUrl', 'sagemaker:*'], 'Resource': 'arn:aws:sagemaker:::notebook-instance/*', 'Condition': {'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}}, {'Sid': 'stmt3', 'Effect': 'Allow', 'Action': ['sagemaker:ListTags', 'sagemaker:Describe*', 'sagemaker:StartNotebookInstance'], 'Resource': '*'}], 'analysis_result': ['stmt1: must allow but got denied, must deny but got allow', 'stmt2: must allow but got denied, must deny but got allow', 'stmt3: must allow but got denied, must deny but got allow'], 'policy_metadata': {'policy_name': '1.json', 'policy_index': 1, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/1.json', 'total_statements': 3, 'faulty_statements_count': 3, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-50/1.json', 'generated_timestamp': 1753374684}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-50-ollama/Quacky_output/policy_001/policy_001_accuracy_validation.txt
2,baseline,70.0,50,35,15,7,8,15,"[{'request_id': 'deny_eaed18a0', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_eaed18a0', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_28c378f8', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_299b88c8', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_535763a6', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_3e3a9b35', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_80f0eb77', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_40e365a1', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_40e365a1', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_f20bc8e5', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_0acce0e8', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_0acce0e8', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_0acce0e8', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_0acce0e8', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_bfb9c1a5', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Effect': 'Allow', 'Action': 'ec2:*', 'Resource': '*', 'Condition': {'StringEqualsIfExists': {'ec2:ResourceTag/Username': '${aws:userid}'}}}, {'Sid': 'stmt2', 'Effect': 'Allow', 'Action': 'ec2:Describe*', 'Resource': '*'}, {'Sid': 'stmt3', 'Effect': 'Deny', 'Action': ['ec2:CreateTags'], 'Resource': '*', 'Condition': {'Null': {'aws:RequestTag/Owner': 'true'}}}], 'analysis_result': ['stmt1: must allow but got denied, must deny but got allow', 'stmt2: must allow but got denied, must deny but got allow', 'stmt3: must allow but got denied'], 'policy_metadata': {'policy_name': '2.json', 'policy_index': 2, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/2.json', 'total_statements': 3, 'faulty_statements_count': 3, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-50/2.json', 'generated_timestamp': 1753374685}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-50-ollama/Quacky_output/policy_002/policy_002_accuracy_validation.txt
