policy_idx,validation_type,accuracy,total_requests,correct,incorrect,misclassified_allow_to_deny,misclassified_deny_to_allow,failed_examples_count,failed_examples,erroneous_policy,output_file
0,baseline,64.3,70,45,25,19,6,25,"[{'request_id': 'allow_eed453ce', 'action': 'athena:GetDatabase', 'resource': 'arn:aws:s3:::bkt_logs/document.txt', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_eed453ce', 'action': 'athena:GetDatabase', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_eed453ce', 'action': 'kms:DescribeKey', 'resource': 'arn:aws:s3:::bkt_logs/document.txt', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_eed453ce', 'action': 'kms:DescribeKey', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_eed453ce', 'action': 's3:GetBucketAcl', 'resource': 'arn:aws:s3:::bkt_logs/document.txt', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_eed453ce', 'action': 's3:GetBucketAcl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_454626b9', 'action': 's3:DeleteObject', 'resource': 'arn:aws:s3:::bkt_logs/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_177268c3', 'action': 'glue:GetDatabase', 'resource': 'arn:aws:s3:::bkt_logs/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_18e560c2', 'action': 'kms:Decrypt', 'resource': 'arn:aws:s3:::athena-query-results-forbidden/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_ca96d5f3', 'action': 'athena:GetQueryResults', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_b5fe833a', 'action': 's3:DeleteObject', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_26b8040e', 'action': 'athena:GetQueryResults', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_26b8040e', 'action': 'athena:GetQueryResults', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_26b8040e', 'action': 's3:DeleteObject', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_26b8040e', 'action': 's3:DeleteObject', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_26b8040e', 'action': 's3:ListBucket', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_26b8040e', 'action': 's3:ListBucket', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_6ccba247', 'action': 'glue:GetDatabase', 'resource': 'arn:aws:s3:::different-bkt_logs/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_1bdd7253', 'action': 'kms:DescribeKey', 'resource': 'arn:aws:s3:::different-bkt_logs/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_840e0408', 'action': 'athena:StopQueryExecution', 'resource': 'arn:aws:s3:::different-athena-query-results/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_3b58f434', 'action': 's3:GetBucketLocation', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_3b58f434', 'action': 's3:GetBucketLocation', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_4ae13803', 'action': 's3:CreateBucket', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_41ef7d39', 'action': 's3:CreateBucket', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_22faef37', 'action': 'glue:GetPartitions', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Action': ['s3:Get*', 's3:List*', 's3:PutObject', 's3:DeleteObject'], 'Resource': 'arn:aws:s3:::athena-query-results/*', 'Effect': 'Allow'}, {'Sid': 'stmt2', 'Action': ['s3:*'], 'Resource': 'arn:aws:s3:::bkt_logs/*', 'Effect': 'Allow'}, {'Sid': 'stmt3', 'Action': ['athena:GetQueryExecution', 'athena:StartQueryExecution', 'athena:StopQueryExecution', 'athena:GetWorkGroup', 'athena:GetDatabase', 'athena:BatchGetQueryExecution', 'athena:GetQueryResults', 'athena:GetQueryResultsStream', 'athena:GetTableMetadata'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Sid': 'stmt4', 'Action': ['glue:GetTable', 'glue:GetDatabase', 'glue:GetPartitions'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Sid': 'stmt5', 'Action': ['kms:CreateGrant', 'kms:DescribeKey', 'kms:Decrypt'], 'Resource': ['*'], 'Effect': 'Allow'}], 'analysis_result': ['stmt1: must allow but got denied', 'stmt2: must allow but got denied', 'stmt3: must allow but got denied, must deny but got allow', 'stmt4: must allow but got denied, must deny but got allow', 'stmt5: must allow but got denied, must deny but got allow'], 'policy_metadata': {'policy_name': '0.json', 'policy_index': 0, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/0.json', 'total_statements': 5, 'faulty_statements_count': 5, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-70/0.json', 'generated_timestamp': 1753586996}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-70-ollamaa/Quacky_output/policy_000/policy_000_accuracy_validation.txt
1,baseline,58.6,70,41,29,23,6,29,"[{'request_id': 'allow_e51830fa', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e51830fa', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e51830fa', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e51830fa', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_b104b6e6', 'action': 'glue:CreateScript', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_595a0f73', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_595a0f73', 'action': 'sagemaker:DeleteNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_9815f9dc', 'action': 'glue:CreateScript', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_d508f6fc', 'action': 'sagemaker:DeleteNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/*-forbidden-resource', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_5b3d2b4f', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_10202640', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_443c16df', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_96512490', 'action': 'glue:CreateScript', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_582128e5', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_582128e5', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_582128e5', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_582128e5', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:sagemaker:::notebook-instance/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_d0c3c190', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'forbidden-arn:aws:sagemaker:::notebook-instance/*-specific', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_6e5aeed5', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b43a43ef', 'action': 'sagemaker:StopNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_c5de3394', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_65e42065', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_65e42065', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_65e42065', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_759c95b7', 'action': 'sagemaker:DeleteNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_759c95b7', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_cf33e438', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_cf33e438', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_cf33e438', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:sagemaker:::notebook-instance/data/file.json', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Effect': 'Allow', 'Action': ['glue:CreateScript', 'secretsmanager:*'], 'Resource': '*'}, {'Sid': 'stmt2', 'Effect': 'Allow', 'Action': ['sagemaker:ListTags', 'sagemaker:DeleteNotebookInstance', 'sagemaker:StopNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl', 'sagemaker:Describe*', 'sagemaker:StartNotebookInstance', 'sagemaker:UpdateNotebookInstance', 'sagemaker:CreatePresignedDomainUrl', 'sagemaker:*'], 'Resource': 'arn:aws:sagemaker:::notebook-instance/*', 'Condition': {'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}}, {'Sid': 'stmt3', 'Effect': 'Allow', 'Action': ['sagemaker:ListTags', 'sagemaker:Describe*', 'sagemaker:StartNotebookInstance'], 'Resource': '*'}], 'analysis_result': ['stmt1: must allow but got denied, must deny but got allow', 'stmt2: must allow but got denied, must deny but got allow', 'stmt3: must allow but got denied, must deny but got allow'], 'policy_metadata': {'policy_name': '1.json', 'policy_index': 1, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/1.json', 'total_statements': 3, 'faulty_statements_count': 3, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-70/1.json', 'generated_timestamp': 1753586997}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-70-ollamaa/Quacky_output/policy_001/policy_001_accuracy_validation.txt
2,baseline,67.1,70,47,23,11,12,23,"[{'request_id': 'deny_ff3f22fd', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_ff3f22fd', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:iam::123456789012:role/admin-role', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_829387d1', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_a039688d', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_45c4231d', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_45c4231d', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_6df0bb1c', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_6df0bb1c', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_8c8c7bae', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8c8c7bae', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8c8c7bae', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8c8c7bae', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_85d790cb', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_85d790cb', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_7b90a786', 'action': 'ec2:RunInstances', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_7b90a786', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_ddfdb79a', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_a87858bf', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_a87858bf', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_958c3f24', 'action': 'ec2:CreateSecurityGroup', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_266f8495', 'action': 'ec2:DescribeInstances', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_7ed21fe0', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_7ed21fe0', 'action': 'ec2:TerminateInstances', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Effect': 'Allow', 'Action': 'ec2:*', 'Resource': '*', 'Condition': {'StringEqualsIfExists': {'ec2:ResourceTag/Username': '${aws:userid}'}}}, {'Sid': 'stmt2', 'Effect': 'Allow', 'Action': 'ec2:Describe*', 'Resource': '*'}, {'Sid': 'stmt3', 'Effect': 'Deny', 'Action': ['ec2:CreateTags'], 'Resource': '*', 'Condition': {'Null': {'aws:RequestTag/Owner': 'true'}}}], 'analysis_result': ['stmt1: must allow but got denied, must deny but got allow', 'stmt2: must allow but got denied, must deny but got allow', 'stmt3: must allow but got denied'], 'policy_metadata': {'policy_name': '2.json', 'policy_index': 2, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/2.json', 'total_statements': 3, 'faulty_statements_count': 3, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-70/2.json', 'generated_timestamp': 1753586998}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-70-ollamaa/Quacky_output/policy_002/policy_002_accuracy_validation.txt
