index,status,baseline_accuracy,final_accuracy,improvement_from_baseline,iterations_used,iteration_accuracies,iteration_results,final_policy_file
0,failed,40.0,40.0,0.0,5,[40.0],"[{'policy_idx': 0, 'iteration': 1, 'validation_type': 'repair', 'accuracy': 0.0, 'baseline_accuracy': 40.0, 'improvement_from_baseline': -40.0, 'failed_examples_count': 0, 'error': 'Accuracy validation failed: Traceback (most recent call last):\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/validate_requests.py"", line 1573, in <module>\n    call_translator(args)\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/translator.py"", line 25, in call_translator\n    body = visit_policy_model(\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/backend.py"", line 36, in visit_policy_model\n    body += Policy(\'p0\', obj, smt_lib, enc).smt()\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 353, in __init__\n    Statement(\'{}.s{}\'.format(self.id, str(i)), obj[\'Statement\'][i], self.smt_lib, self.enc))\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 195, in __init__\n    self.is_allow = (obj[\'Effect\'] == \'Allow\') # statement allows\nKeyError: \'Effect\'\n', 'policy_file': None}, {'policy_idx': 0, 'iteration': 2, 'validation_type': 'repair', 'accuracy': 0.0, 'baseline_accuracy': 40.0, 'improvement_from_baseline': -40.0, 'failed_examples_count': 0, 'error': 'Accuracy validation failed: Traceback (most recent call last):\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/validate_requests.py"", line 1573, in <module>\n    call_translator(args)\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/translator.py"", line 25, in call_translator\n    body = visit_policy_model(\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/backend.py"", line 36, in visit_policy_model\n    body += Policy(\'p0\', obj, smt_lib, enc).smt()\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 353, in __init__\n    Statement(\'{}.s{}\'.format(self.id, str(i)), obj[\'Statement\'][i], self.smt_lib, self.enc))\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 195, in __init__\n    self.is_allow = (obj[\'Effect\'] == \'Allow\') # statement allows\nKeyError: \'Effect\'\n', 'policy_file': None}, {'policy_idx': 0, 'iteration': 3, 'validation_type': 'repair', 'accuracy': 0.0, 'baseline_accuracy': 40.0, 'improvement_from_baseline': -40.0, 'failed_examples_count': 0, 'error': 'Accuracy validation failed: Traceback (most recent call last):\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/validate_requests.py"", line 1573, in <module>\n    call_translator(args)\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/translator.py"", line 25, in call_translator\n    body = visit_policy_model(\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/backend.py"", line 36, in visit_policy_model\n    body += Policy(\'p0\', obj, smt_lib, enc).smt()\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 353, in __init__\n    Statement(\'{}.s{}\'.format(self.id, str(i)), obj[\'Statement\'][i], self.smt_lib, self.enc))\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 195, in __init__\n    self.is_allow = (obj[\'Effect\'] == \'Allow\') # statement allows\nKeyError: \'Effect\'\n', 'policy_file': None}, {'policy_idx': 0, 'iteration': 4, 'validation_type': 'repair', 'accuracy': 0.0, 'baseline_accuracy': 40.0, 'improvement_from_baseline': -40.0, 'failed_examples_count': 0, 'error': 'Accuracy validation failed: Traceback (most recent call last):\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/validate_requests.py"", line 1573, in <module>\n    call_translator(args)\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/translator.py"", line 25, in call_translator\n    body = visit_policy_model(\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/backend.py"", line 36, in visit_policy_model\n    body += Policy(\'p0\', obj, smt_lib, enc).smt()\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 353, in __init__\n    Statement(\'{}.s{}\'.format(self.id, str(i)), obj[\'Statement\'][i], self.smt_lib, self.enc))\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 195, in __init__\n    self.is_allow = (obj[\'Effect\'] == \'Allow\') # statement allows\nKeyError: \'Effect\'\n', 'policy_file': None}, {'policy_idx': 0, 'iteration': 5, 'validation_type': 'repair', 'accuracy': 0.0, 'baseline_accuracy': 40.0, 'improvement_from_baseline': -40.0, 'failed_examples_count': 0, 'error': 'Accuracy validation failed: Traceback (most recent call last):\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/validate_requests.py"", line 1573, in <module>\n    call_translator(args)\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/translator.py"", line 25, in call_translator\n    body = visit_policy_model(\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/backend.py"", line 36, in visit_policy_model\n    body += Policy(\'p0\', obj, smt_lib, enc).smt()\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 353, in __init__\n    Statement(\'{}.s{}\'.format(self.id, str(i)), obj[\'Statement\'][i], self.smt_lib, self.enc))\n  File ""/home/bhall2/Documents/fixmypolicy/quacky/src/policy_model.py"", line 195, in __init__\n    self.is_allow = (obj[\'Effect\'] == \'Allow\') # statement allows\nKeyError: \'Effect\'\n', 'policy_file': None}]",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-25-ollama/repaired_0_original.json
5,success,88.0,100.0,12.0,2,"[88.0, 96.0, 100.0]","[{'policy_idx': 5, 'iteration': 1, 'validation_type': 'repair', 'accuracy': 96.0, 'baseline_accuracy': 88.0, 'improvement_from_baseline': 8.0, 'total_requests': 25, 'correct': 24, 'incorrect': 1, 'misclassified_allow_to_deny': 1, 'misclassified_deny_to_allow': 0, 'failed_examples_count': 1, 'failed_examples': [{'request_id': 'allow_a7a75d76', 'action': 'sts:TagSession', 'resource': 'arn:aws:iam::{account id}:role/{role name}', 'principal': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}], 'erroneous_policy': {'Version': '2012-10-17', 'Statement': [{'Sid': 'allow_8993d6a8', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_76407ea7', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'allow_d183c60e', 'Effect': 'Allow', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_f307dac2', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_d70606b8', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_073faf3b', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}}, {'Sid': 'allow_d3852d97', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_aba21a21', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_a7a75d76', 'Effect': 'Allow', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}}, {'Sid': 'deny_8f5fd29a', 'Effect': 'Deny', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}-forbidden-resource', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'deny_6807127b', 'Effect': 'Deny', 'Action': ['lambda:InvokeFunction'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}}, {'Sid': 'deny_7ab50d79', 'Effect': 'Deny', 'Action': ['iam:DeleteUser'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'deny_8ad3f7a4', 'Effect': 'Deny', 'Action': ['ec2:DescribeInstances'], 'Resource': 'arn:aws:iam::{account id}:role/{role name}', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'deny_ab9d914e', 'Effect': 'Deny', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': 'forbidden-arn:aws:iam::{account id}:role/{role name}-specific', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}}, {'Sid': 'deny_3bd3fd51', 'Effect': 'Deny', 'Action': ['ec2:RunInstances'], 'Resource': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'deny_21faaecd', 'Effect': 'Deny', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': 'unauthorized/arn:aws:iam::{account id}:role/{role name}/file.txt', 'Principal': {'Federated': 'arn:aws:iam::123456789012:user/alice'}, 'Condition': {'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}}, {'Sid': 'deny_04f0fda1', 'Effect': 'Deny', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': 'unauthorized/arn:aws:iam::{account id}:role/{role name}/file.txt', 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}}], 'analysis_result': ['allow_8993d6a8: must allow but got denied', 'allow_76407ea7: must allow but got denied', 'allow_d183c60e: must allow but got denied', 'allow_f307dac2: must allow but got denied', 'allow_d70606b8: must allow but got denied', 'allow_073faf3b: must allow but got denied', 'allow_d3852d97: must allow but got denied', 'allow_aba21a21: must allow but got denied', 'allow_a7a75d76: must allow but got denied', 'deny_8f5fd29a: must allow but got denied', 'deny_6807127b: must allow but got denied', 'deny_7ab50d79: must allow but got denied', 'deny_8ad3f7a4: must allow but got denied', 'deny_ab9d914e: must allow but got denied', 'deny_3bd3fd51: must allow but got denied', 'deny_21faaecd: must allow but got denied', 'deny_04f0fda1: must allow but got denied'], 'policy_metadata': {'policy_name': 'policy_5_iter_1.json', 'policy_index': None, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_5_iter_1.json', 'total_statements': 17, 'faulty_statements_count': 17, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-25/5.json', 'generated_timestamp': 1753289142}}, 'policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_5_iter_1.json'}, {'policy_idx': 5, 'iteration': 2, 'validation_type': 'repair', 'accuracy': 100.0, 'baseline_accuracy': 88.0, 'improvement_from_baseline': 12.0, 'total_requests': 25, 'correct': 25, 'incorrect': 0, 'misclassified_allow_to_deny': 0, 'misclassified_deny_to_allow': 0, 'failed_examples_count': 0, 'failed_examples': [], 'erroneous_policy': {'Version': '2012-10-17', 'Statement': [{'Sid': 'allow_8993d6a8', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_76407ea7', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'allow_d183c60e', 'Effect': 'Allow', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_f307dac2', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_d70606b8', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_073faf3b', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}}, {'Sid': 'allow_d3852d97', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_aba21a21', 'Effect': 'Allow', 'Action': ['sts:AssumeRoleWithWebIdentity', 'sts:TagSession'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'allow_a7a75d76', 'Effect': 'Allow', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com'}, 'Condition': {'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}}, {'Sid': 'deny_8f5fd29a', 'Effect': 'Deny', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}-forbidden-resource'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'deny_6807127b', 'Effect': 'Deny', 'Action': ['lambda:InvokeFunction'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}}, {'Sid': 'deny_7ab50d79', 'Effect': 'Deny', 'Action': ['iam:DeleteUser'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'deny_8ad3f7a4', 'Effect': 'Deny', 'Action': ['ec2:DescribeInstances'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/gitlab.com'}, 'Condition': {'StringLike': {'gitlab.com:sub': 'project_path:{redacted}/*:ref_type:branch:ref:*'}}}, {'Sid': 'deny_ab9d914e', 'Effect': 'Deny', 'Action': ['sts:AssumeRoleWithWebIdentity'], 'Resource': ['forbidden-arn:aws:iam::{account id}:role/{role name}-specific'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}}, {'Sid': 'deny_3bd3fd51', 'Effect': 'Deny', 'Action': ['ec2:RunInstances'], 'Resource': ['arn:aws:iam::{account id}:role/{role name}'], 'Principal': {'Federated': 'arn:aws:iam::999888777666:oidc-provider/gitlab.com'}, 'Condition': {'IpAddress': {'aws:SourceIp': '203.0.113.0/24'}}}, {'Sid': 'deny_21faaecd', 'Effect': 'Deny', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': ['unauthorized/arn:aws:iam::{account id}:role/{role name}/file.txt'], 'Principal': {'Federated': 'arn:aws:iam::123456789012:user/alice'}, 'Condition': {'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}}, {'Sid': 'deny_04f0fda1', 'Effect': 'Deny', 'Action': ['sts:TagSession', 'sts:AssumeRoleWithWebIdentity'], 'Resource': ['unauthorized/arn:aws:iam::{account id}:role/{role name}/file.txt'], 'Principal': {'Federated': 'arn:aws:iam::{account id}:oidc-provider/forbidden-gitlab.com'}, 'Condition': {'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}}], 'analysis_result': ['allow_8993d6a8: must allow but got denied', 'allow_76407ea7: must allow but got denied', 'allow_d183c60e: must allow but got denied', 'allow_f307dac2: must allow but got denied', 'allow_d70606b8: must allow but got denied', 'allow_073faf3b: must allow but got denied', 'allow_d3852d97: must allow but got denied', 'allow_aba21a21: must allow but got denied', 'allow_a7a75d76: must allow but got denied', 'deny_8f5fd29a: must allow but got denied', 'deny_6807127b: must allow but got denied', 'deny_7ab50d79: must allow but got denied', 'deny_8ad3f7a4: must allow but got denied', 'deny_ab9d914e: must allow but got denied', 'deny_3bd3fd51: must allow but got denied', 'deny_21faaecd: must allow but got denied', 'deny_04f0fda1: must allow but got denied'], 'policy_metadata': {'policy_name': 'policy_5_iter_2.json', 'policy_index': None, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_5_iter_2.json', 'total_statements': 17, 'faulty_statements_count': 17, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-25/5.json', 'generated_timestamp': 1753289356}}, 'policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_5_iter_2.json'}]",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-25-ollama/repaired_5_final.json
