policy_idx,validation_type,accuracy,total_requests,correct,incorrect,misclassified_allow_to_deny,misclassified_deny_to_allow,failed_examples_count,failed_examples,erroneous_policy,output_file
0,baseline,65.6,90,59,31,24,7,31,"[{'request_id': 'allow_ce190049', 'action': 's3:DeleteBucket', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_ce190049', 'action': 's3:PutBucketPolicy', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_4d8c889d', 'action': 'athena:StopQueryExecution', 'resource': 'arn:aws:s3:::bkt_logs-forbidden/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_4d8c889d', 'action': 'kms:CreateGrant', 'resource': 'arn:aws:s3:::bkt_logs-forbidden/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_f61b5eb7', 'action': 's3:PutBucketPolicy', 'resource': 'arn:aws:s3:::athena-query-results/data/file.json', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_84795eea', 'action': 's3:PutBucketPolicy', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_6ca81d09', 'action': 's3:ListBucket', 'resource': 'arn:aws:s3:::athena-query-results/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_6ca81d09', 'action': 's3:GetBucketLocation', 'resource': 'arn:aws:s3:::athena-query-results/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_a526d3b8', 'action': 'glue:GetTable', 'resource': 'arn:aws:s3:::different-bkt_logs/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_327de107', 'action': 'athena:GetTableMetadata', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_2a7d9969', 'action': 's3:GetBucketLocation', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_4c0f66a2', 'action': 'athena:GetDatabase', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_b701e268', 'action': 's3:GetBucketAcl', 'resource': 'arn:aws:s3:::bkt_logs/temp/upload.tmp', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b701e268', 'action': 's3:GetBucketAcl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b701e268', 'action': 's3:GetBucketAcl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b701e268', 'action': 's3:GetObject', 'resource': 'arn:aws:s3:::bkt_logs/temp/upload.tmp', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b701e268', 'action': 's3:GetObject', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_b701e268', 'action': 's3:GetObject', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_0b730a76', 'action': 'athena:GetQueryResultsStream', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_dc785b73', 'action': 'athena:GetQueryResultsStream', 'resource': 'arn:aws:s3:::forbidden-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_e1bbd7ce', 'action': 's3:PutObject', 'resource': 'arn:aws:s3:::bkt_logs/logs/app.log', 'principal': 'arn:aws:iam::123456789012:user/bob', 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_061a8fc2', 'action': 'kms:CreateGrant', 'resource': 'arn:aws:s3:::completely-different-bucket/file.txt', 'principal': None, 'condition': None, 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_573b21c6', 'action': 'glue:GetTable', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_573b21c6', 'action': 'glue:GetTable', 'resource': 'arn:aws:s3:::bkt_logs/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_8f48449e', 'action': 's3:CreateBucket', 'resource': 'arn:aws:s3:::athena-query-results/temp/upload.tmp', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e40335fd', 'action': 's3:PutObject', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e40335fd', 'action': 's3:PutObject', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e40335fd', 'action': 's3:PutObject', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e40335fd', 'action': 's3:CreateBucket', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e40335fd', 'action': 's3:CreateBucket', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_e40335fd', 'action': 's3:CreateBucket', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': None, 'expected': 'allow', 'actual': 'deny'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Action': ['s3:Get*', 's3:List*', 's3:PutObject', 's3:DeleteObject'], 'Resource': 'arn:aws:s3:::athena-query-results/*', 'Effect': 'Allow'}, {'Sid': 'stmt2', 'Action': ['s3:*'], 'Resource': 'arn:aws:s3:::bkt_logs/*', 'Effect': 'Allow'}, {'Sid': 'stmt3', 'Action': ['athena:GetQueryExecution', 'athena:StartQueryExecution', 'athena:StopQueryExecution', 'athena:GetWorkGroup', 'athena:GetDatabase', 'athena:BatchGetQueryExecution', 'athena:GetQueryResults', 'athena:GetQueryResultsStream', 'athena:GetTableMetadata'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Sid': 'stmt4', 'Action': ['glue:GetTable', 'glue:GetDatabase', 'glue:GetPartitions'], 'Resource': ['*'], 'Effect': 'Allow'}, {'Sid': 'stmt5', 'Action': ['kms:CreateGrant', 'kms:DescribeKey', 'kms:Decrypt'], 'Resource': ['*'], 'Effect': 'Allow'}], 'analysis_result': ['stmt1: must allow but got denied', 'stmt2: must allow but got denied', 'stmt3: must allow but got denied, must deny but got allow', 'stmt4: must allow but got denied, must deny but got allow', 'stmt5: must allow but got denied, must deny but got allow'], 'policy_metadata': {'policy_name': '0.json', 'policy_index': 0, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/0.json', 'total_statements': 5, 'faulty_statements_count': 5, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-90/0.json', 'generated_timestamp': 1753573522}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-90-ollamaa/Quacky_output/policy_000/policy_000_accuracy_validation.txt
1,baseline,58.9,90,53,37,29,8,37,"[{'request_id': 'allow_19dabcaf', 'action': 'sagemaker:DeleteNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_46f0bc08', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d71e816a', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d71e816a', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:sagemaker:::notebook-instance/data/file.json', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d71e816a', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d71e816a', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d71e816a', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/data/file.json', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d71e816a', 'action': 'sagemaker:StartNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_68ca1b5f', 'action': 'sagemaker:StopNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_7513de41', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_adcfa245', 'action': 'glue:CreateScript', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_adcfa245', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:kms:us-east-1:123456789012:key/forbidden-key', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_6f19e000', 'action': 'sagemaker:ListTags', 'resource': 'forbidden-arn:aws:sagemaker:::notebook-instance/*-specific', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_db623ce6', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_db623ce6', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_db623ce6', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_3c315ac1', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_3c315ac1', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_3c315ac1', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_3c315ac1', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_dc5ac297', 'action': 'sagemaker:StopNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/*-forbidden-resource', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_dc5ac297', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:sagemaker:::notebook-instance/*-forbidden-resource', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'deny_dc5ac297', 'action': 'sagemaker:DeleteNotebookInstance', 'resource': 'arn:aws:sagemaker:::notebook-instance/*-forbidden-resource', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_afe36629', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_afe36629', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_afe36629', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_afe36629', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:role/service-role', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_7a3800b3', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_7a3800b3', 'action': 'sagemaker:UpdateNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_47b16799', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_c90375ba', 'action': 'sagemaker:ListTags', 'resource': 'forbidden-arn:aws:sagemaker:::notebook-instance/*-specific', 'principal': None, 'condition': ""{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_c0af3c49', 'action': 'sagemaker:CreatePresignedDomainUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'deny_3ae51c6c', 'action': 'glue:CreateScript', 'resource': 'unauthorized/arn:aws:sagemaker:::notebook-instance/*/file.txt', 'principal': None, 'condition': ""{'DateLessThan': {'aws:CurrentTime': '2025-12-31T23:59:59Z'}}"", 'expected': 'deny', 'actual': 'allow'}, {'request_id': 'allow_9b4aa6ea', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:s3:::my-bucket/document.txt', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_6e4dbece', 'action': 'sagemaker:ListTags', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_6e4dbece', 'action': 'sagemaker:DeleteNotebookInstance', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': 'arn:aws:iam::123456789012:user/alice', 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}, {'request_id': 'allow_d4c59c05', 'action': 'sagemaker:CreatePresignedNotebookInstanceUrl', 'resource': 'arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'principal': None, 'condition': ""{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}"", 'expected': 'allow', 'actual': 'deny'}]","{'Version': '2012-10-17', 'Statement': [{'Sid': 'stmt1', 'Effect': 'Allow', 'Action': ['glue:CreateScript', 'secretsmanager:*'], 'Resource': '*'}, {'Sid': 'stmt2', 'Effect': 'Allow', 'Action': ['sagemaker:ListTags', 'sagemaker:DeleteNotebookInstance', 'sagemaker:StopNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl', 'sagemaker:Describe*', 'sagemaker:StartNotebookInstance', 'sagemaker:UpdateNotebookInstance', 'sagemaker:CreatePresignedDomainUrl', 'sagemaker:*'], 'Resource': 'arn:aws:sagemaker:::notebook-instance/*', 'Condition': {'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}}}, {'Sid': 'stmt3', 'Effect': 'Allow', 'Action': ['sagemaker:ListTags', 'sagemaker:Describe*', 'sagemaker:StartNotebookInstance'], 'Resource': '*'}], 'analysis_result': ['stmt1: must allow but got denied, must deny but got allow', 'stmt2: must allow but got denied, must deny but got allow', 'stmt3: must allow but got denied, must deny but got allow'], 'policy_metadata': {'policy_name': '1.json', 'policy_index': 1, 'original_policy_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/1.json', 'total_statements': 3, 'faulty_statements_count': 3, 'requests_file': '/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/requests/request-90/1.json', 'generated_timestamp': 1753573523}}",/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/results/result-90-ollamaa/Quacky_output/policy_001/policy_001_accuracy_validation.txt
